Study_ID,Author_year,Publication_year,Country_firstAuthor,Effect_ID,Species_common,Species_Scientific,Invertebrate_vertebrate,Fish_mollusc,Moisture_loss_in_percent,PFAS_type,PFAS_carbon_chain,linear_total,Choice_of_9,Cooking_method,Cooking_Category,Comments_cooking,Temperature_in_Celsius,Length_cooking_time_in_s,Water,Oil,Oil_type,Volume_liquid_ml,Volume_liquid_ml_0,Ratio_liquid_fish,Weigh_g_sample,Cohort_ID,Cohort_comment,Cohort_comment_2,Nc,Pooled_Nc,Unit_PFAS_conc,Mc,Mc_comment,Sc,sd,Sc_technical_biological,Ne,Pooled_Ne,Me,Me_comment,Se,Se_technical_biological,If_technical_how_many,Unit_LOD_LOQ,LOD,LOQ,Design,DataSource,Raw_data_provided,General_comments,checked
F010,Sungur_2019,2019,Turkey,E337,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in olive oil,160,1200,No,Yes,olive oil,300,300,30,10,C049,Shared control,NA,10,1,ng/g,0.232,NA,0.001,sd,technical,10,1,0.071,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E338,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in sunflower oil,160,600,No,Yes,sunflower oil,300,300,30,10,C050,Shared control,NA,10,1,ng/g,0.232,NA,0.001,sd,technical,10,1,0.201,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E339,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in sunflower oil,160,900,No,Yes,sunflower oil,300,300,30,10,C051,Shared control,NA,10,1,ng/g,0.232,NA,0.001,sd,technical,10,1,0.059,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E340,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in sunflower oil,160,1200,No,Yes,sunflower oil,300,300,30,10,C052,Shared control,NA,10,1,ng/g,0.232,NA,0.001,sd,technical,10,1,0.048,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E341,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Boiling,water-based,NA,100,600,Yes,No,NA,300,300,30,10,C041,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,14.7,NA,0.009,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E342,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Boiling,water-based,NA,100,900,Yes,No,NA,300,300,30,10,C042,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,9.35,NA,0.008,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E343,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Boiling,water-based,NA,100,1200,Yes,No,NA,300,300,30,10,C043,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,3.66,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E344,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Baking,No liquid,NA,160,600,No,No,NA,NA,0,NA,NA,C044,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,5.63,NA,0.005,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E345,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Baking,No liquid,NA,160,900,No,No,NA,NA,0,NA,NA,C045,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,4.5,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E346,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Baking,No liquid,NA,160,1200,No,No,NA,NA,0,NA,NA,C046,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,3.77,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E347,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in olive oil,160,600,No,Yes,olive oil,300,300,30,10,C047,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,8.28,NA,0.007,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E348,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in olive oil,160,900,No,Yes,olive oil,300,300,30,10,C048,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,6.62,NA,0.006,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E349,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in olive oil,160,1200,No,Yes,olive oil,300,300,30,10,C049,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,3.48,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E350,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in sunflower oil,160,600,No,Yes,sunflower oil,300,300,30,10,C050,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,4.49,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E351,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in sunflower oil,160,900,No,Yes,sunflower oil,300,300,30,10,C051,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,3.05,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E352,Bluefish,Pomatomus saltator,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in sunflower oil,160,1200,No,Yes,sunflower oil,300,300,30,10,C052,Shared control,NA,10,1,ng/g,24,NA,0.011,sd,technical,10,1,2.83,NA,0.003,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E353,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Boiling,water-based,NA,100,600,Yes,No,NA,300,300,30,10,C053,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.196,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E354,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Boiling,water-based,NA,100,900,Yes,No,NA,300,300,30,10,C054,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.118,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E355,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Boiling,water-based,NA,100,1200,Yes,No,NA,300,300,30,10,C055,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.084,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E356,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Baking,No liquid,NA,160,600,No,No,NA,NA,0,NA,NA,C056,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.203,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E357,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Baking,No liquid,NA,160,900,No,No,NA,NA,0,NA,NA,C057,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.139,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E358,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Baking,No liquid,NA,160,1200,No,No,NA,NA,0,NA,NA,C058,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.104,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E359,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in olive oil,160,600,No,Yes,olive oil,300,300,30,10,C059,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.207,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E360,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in olive oil,160,900,No,Yes,olive oil,300,300,30,10,C060,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.097,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E361,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in olive oil,160,1200,No,Yes,olive oil,300,300,30,10,C061,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.082,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E362,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in sunflower oil,160,600,No,Yes,sunflower oil,300,300,30,10,C062,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.196,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E363,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in sunflower oil,160,900,No,Yes,sunflower oil,300,300,30,10,C063,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.051,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E364,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in sunflower oil,160,1200,No,Yes,sunflower oil,300,300,30,10,C064,Shared control,NA,10,1,ng/g,0.214,NA,0.001,sd,technical,10,1,0.255,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E365,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Boiling,water-based,NA,100,600,Yes,No,NA,300,300,30,10,C053,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,4.78,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E366,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Boiling,water-based,NA,100,900,Yes,No,NA,300,300,30,10,C054,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,3.5,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E367,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Boiling,water-based,NA,100,1200,Yes,No,NA,300,300,30,10,C055,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,1.51,NA,0.002,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E368,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Baking,No liquid,NA,160,600,No,No,NA,NA,0,NA,NA,C056,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,7.05,NA,0.006,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E369,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Baking,No liquid,NA,160,900,No,No,NA,NA,0,NA,NA,C057,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,2.47,NA,0.003,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E370,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Baking,No liquid,NA,160,1200,No,No,NA,NA,0,NA,NA,C058,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,1.76,NA,0.002,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E371,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in olive oil,160,600,No,Yes,olive oil,300,300,30,10,C059,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,3.03,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E372,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in olive oil,160,900,No,Yes,olive oil,300,300,30,10,C060,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,2.04,NA,0.003,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E373,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in olive oil,160,1200,No,Yes,olive oil,300,300,30,10,C061,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,1.23,NA,0.002,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E374,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in sunflower oil,160,600,No,Yes,sunflower oil,300,300,30,10,C062,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,4.28,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E375,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in sunflower oil,160,900,No,Yes,sunflower oil,300,300,30,10,C063,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,2.78,NA,0.003,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E376,Red mullet,Mullus barbatus,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in sunflower oil,160,1200,No,Yes,sunflower oil,300,300,30,10,C064,Shared control,NA,10,1,ng/g,8.92,NA,0.007,sd,technical,10,1,1.02,NA,0.002,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E377,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Boiling,water-based,NA,100,600,Yes,No,NA,300,300,30,10,C065,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.242,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E378,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Boiling,water-based,NA,100,900,Yes,No,NA,300,300,30,10,C066,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.187,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E379,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Boiling,water-based,NA,100,1200,Yes,No,NA,300,300,30,10,C067,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.096,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E380,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Baking,No liquid,NA,160,600,No,No,NA,NA,0,NA,NA,C068,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.175,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E381,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Baking,No liquid,NA,160,900,No,No,NA,NA,0,NA,NA,C069,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.153,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E382,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Baking,No liquid,NA,160,1200,No,No,NA,NA,0,NA,NA,C070,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.098,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E383,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in olive oil,160,600,No,Yes,olive oil,300,300,30,10,C071,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.189,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E384,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in olive oil,160,900,No,Yes,olive oil,300,300,30,10,C072,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.132,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E385,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in olive oil,160,1200,No,Yes,olive oil,300,300,30,10,C073,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.093,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E386,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in sunflower oil,160,600,No,Yes,sunflower oil,300,300,30,10,C074,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.181,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E387,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in sunflower oil,160,900,No,Yes,sunflower oil,300,300,30,10,C075,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.088,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E388,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in sunflower oil,160,1200,No,Yes,sunflower oil,300,300,30,10,C076,Shared control,NA,10,1,ng/g,0.255,NA,0.001,sd,technical,10,1,0.066,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E389,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Boiling,water-based,NA,100,600,Yes,No,NA,300,300,30,10,C065,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,4.15,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E390,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Boiling,water-based,NA,100,900,Yes,No,NA,300,300,30,10,C066,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,2.65,NA,0.003,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E391,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Boiling,water-based,NA,100,1200,Yes,No,NA,300,300,30,10,C067,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,1.23,NA,0.002,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E392,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Baking,No liquid,NA,160,600,No,No,NA,NA,0,NA,NA,C068,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,4.44,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E393,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Baking,No liquid,NA,160,900,No,No,NA,NA,0,NA,NA,C069,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,2.36,NA,0.003,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E394,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Baking,No liquid,NA,160,1200,No,No,NA,NA,0,NA,NA,C070,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,1.65,NA,0.002,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E395,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in olive oil,160,600,No,Yes,olive oil,300,300,30,10,C071,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,3.68,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E396,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in olive oil,160,900,No,Yes,olive oil,300,300,30,10,C072,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,1.73,NA,0.002,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E397,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in olive oil,160,1200,No,Yes,olive oil,300,300,30,10,C073,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,0.92,NA,0.001,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E398,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in sunflower oil,160,600,No,Yes,sunflower oil,300,300,30,10,C074,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,4.03,NA,0.004,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E399,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in sunflower oil,160,900,No,Yes,sunflower oil,300,300,30,10,C075,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,1.97,NA,0.002,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E400,Whitefish,Salmo trutta,vertebrate,marine fish,NA,PFOS,8,linear,Yes,Frying,oil-based,in sunflower oil,160,1200,No,Yes,sunflower oil,300,300,30,10,C076,Shared control,NA,10,1,ng/g,5.07,NA,0.004,sd,technical,10,1,0.84,NA,0.001,technical,3,ng/g,0.006,0.02,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E401,Common pandora,Pagellus erythrinus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Boiling,water-based,NA,100,600,Yes,No,NA,300,300,30,10,C077,Shared control,NA,10,1,ng/g,0.238,NA,0.001,sd,technical,10,1,0.202,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E402,Common pandora,Pagellus erythrinus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Boiling,water-based,NA,100,900,Yes,No,NA,300,300,30,10,C078,Shared control,NA,10,1,ng/g,0.238,NA,0.001,sd,technical,10,1,0.128,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E403,Common pandora,Pagellus erythrinus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Boiling,water-based,NA,100,1200,Yes,No,NA,300,300,30,10,C079,Shared control,NA,10,1,ng/g,0.238,NA,0.001,sd,technical,10,1,0.092,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E404,Common pandora,Pagellus erythrinus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Baking,No liquid,NA,160,600,No,No,NA,NA,0,NA,NA,C080,Shared control,NA,10,1,ng/g,0.238,NA,0.001,sd,technical,10,1,0.158,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E405,Common pandora,Pagellus erythrinus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Baking,No liquid,NA,160,900,No,No,NA,NA,0,NA,NA,C081,Shared control,NA,10,1,ng/g,0.238,NA,0.001,sd,technical,10,1,0.121,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E406,Common pandora,Pagellus erythrinus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Baking,No liquid,NA,160,1200,No,No,NA,NA,0,NA,NA,C082,Shared control,NA,10,1,ng/g,0.238,NA,0.001,sd,technical,10,1,0.098,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
F010,Sungur_2019,2019,Turkey,E407,Common pandora,Pagellus erythrinus,vertebrate,marine fish,NA,PFOA,8,NA,Yes,Frying,oil-based,in olive oil,160,600,No,Yes,olive oil,300,300,30,10,C083,Shared control,NA,10,1,ng/g,0.238,NA,0.001,sd,technical,10,1,0.168,NA,0.001,technical,3,ng/g,0.009,0.03,Dependent,Table 3,No,Authors replied,
